rank,accuracy,error,rep,fold,top_m,condition,K,reconstruction
0.7899666666666673,0.03333333333333333,0.3047666666666666,10,0,5,intact,5,top_m_within_condition
0.7933111111111113,0.043333333333333335,0.3050222222222219,10,1,5,intact,5,top_m_within_condition
0.8013111111111113,0.043333333333333335,0.2642777777777773,11,0,5,intact,5,top_m_within_condition
0.8048444444444453,0.04,0.2887999999999996,11,1,5,intact,5,top_m_within_condition
0.7975777777777777,0.04,0.283222222222222,12,0,5,intact,5,top_m_within_condition
0.7997555555555557,0.03333333333333333,0.3154777777777777,12,1,5,intact,5,top_m_within_condition
0.7988888888888891,0.04666666666666667,0.2899333333333333,13,0,5,intact,5,top_m_within_condition
0.7930666666666676,0.03,0.2695555555555553,13,1,5,intact,5,top_m_within_condition
0.8103888888888892,0.04,0.27995555555555546,14,0,5,intact,5,top_m_within_condition
0.8064333333333332,0.03,0.2748222222222222,14,1,5,intact,5,top_m_within_condition
0.7831222222222225,0.04,0.28468888888888877,15,0,5,intact,5,top_m_within_condition
0.779711111111111,0.05,0.2933333333333332,15,1,5,intact,5,top_m_within_condition
0.7833333333333337,0.02666666666666667,0.2699666666666666,16,0,5,intact,5,top_m_within_condition
0.7895777777777778,0.043333333333333335,0.279222222222222,16,1,5,intact,5,top_m_within_condition
0.7888111111111115,0.04,0.2887444444444442,17,0,5,intact,5,top_m_within_condition
0.7891444444444443,0.02666666666666667,0.2449111111111112,17,1,5,intact,5,top_m_within_condition
0.7952555555555556,0.03666666666666667,0.28936666666666644,18,0,5,intact,5,top_m_within_condition
0.7933666666666673,0.043333333333333335,0.26183333333333314,18,1,5,intact,5,top_m_within_condition
0.7834666666666674,0.043333333333333335,0.30100000000000005,19,0,5,intact,5,top_m_within_condition
0.783522222222222,0.05333333333333334,0.27814444444444414,19,1,5,intact,5,top_m_within_condition
0.6824888888888886,0.006666666666666667,0.27463333333333356,0,0,1,intact,10,top_m_within_condition
0.6874555555555553,0.006666666666666667,0.31049999999999967,0,1,1,intact,10,top_m_within_condition
0.6704111111111116,0.006666666666666667,0.2997333333333332,1,0,1,intact,10,top_m_within_condition
0.6738555555555558,0.006666666666666667,0.2817666666666667,1,1,1,intact,10,top_m_within_condition
0.6694111111111114,0.01,0.26742222222222223,2,0,1,intact,10,top_m_within_condition
0.6791333333333337,0.01,0.3108333333333334,2,1,1,intact,10,top_m_within_condition
0.6738888888888886,0.01,0.2929555555555555,3,0,1,intact,10,top_m_within_condition
0.6687888888888887,0.016666666666666666,0.300811111111111,3,1,1,intact,10,top_m_within_condition
0.6698888888888884,0.01,0.3135333333333333,4,0,1,intact,10,top_m_within_condition
0.6604333333333338,0.0033333333333333335,0.2922444444444443,4,1,1,intact,10,top_m_within_condition
0.6735000000000002,0.006666666666666667,0.25803333333333356,5,0,1,intact,10,top_m_within_condition
0.6690666666666669,0.013333333333333334,0.28867777777777764,5,1,1,intact,10,top_m_within_condition
0.6602333333333331,0.006666666666666667,0.2808555555555554,6,0,1,intact,10,top_m_within_condition
0.6637777777777778,0.006666666666666667,0.30961111111111106,6,1,1,intact,10,top_m_within_condition
0.6701888888888896,0.01,0.3104555555555553,7,0,1,intact,10,top_m_within_condition
0.6752555555555557,0.01,0.28967777777777787,7,1,1,intact,10,top_m_within_condition
0.6817555555555566,0.006666666666666667,0.28331111111111107,8,0,1,intact,10,top_m_within_condition
0.6690444444444446,0.01,0.2947555555555556,8,1,1,intact,10,top_m_within_condition
0.6818999999999996,0.01,0.30716666666666664,9,0,1,intact,10,top_m_within_condition
0.6694888888888892,0.006666666666666667,0.3217555555555554,9,1,1,intact,10,top_m_within_condition
0.6767777777777783,0.006666666666666667,0.2890555555555554,10,0,1,intact,10,top_m_within_condition
